gt,pred
0.24835707650561634,11.603186326185895
0.433380412228478,-13.399099450435903
1.3288693946784869,14.372958196263388
2.2690526166462237,22.60362049872049
1.8929735638946132,8.094497112250126
2.395494335595761,30.54743152396675
3.8046817846381176,-7.802156201915477
3.9013053042749464,-14.768515245396308
3.7853633095450863,-22.895440424019093
4.793893087119615,27.23455775945736
4.7934167817344715,14.608901627045338
5.294773314169645,4.461003250512819
6.151131889551861,10.350661284349165
5.576023194254015,-11.306312515221633
6.172716963140468,42.85899665739286
7.256544677590568,9.19486240721898
7.533785444857913,9.174707363931306
8.699837234136831,19.586336592617208
8.59121409289266,15.806352568943357
8.84158684279969,12.19984720698666
10.783075640742183,-1.0740411909374963
10.439875668852208,17.511901025892143
11.089040484253509,39.31940793137902
10.845414851616889,31.026715543941556
11.788110145275096,35.68590954486605
12.61827536520669,4.950040218738913
12.489829844454677,-2.354242459424036
13.755688205152735,11.868884403658013
13.770032413834565,14.605906098164985
14.4270174467114,30.839890223775626
14.774523578307411,-10.612445867414879
16.504028539490648,39.44728333139985
16.073653397681284,13.703534918996443
16.05405910838637,9.650843059175068
17.496699591729985,2.3151339628274723
16.97751787350695,-7.84533220447959
18.19488405880891,30.542442818237628
17.613129762180712,18.71289927000677
18.431384362485456,-0.9180291336303519
19.696420567683305,0.270238986729062
20.469735802560518,15.432965313208594
20.688699215971866,45.72402209531276
21.04770349699683,17.15383322654276
21.45748835321038,-1.0896559435612119
21.37129176863538,17.685145807346217
22.253143222435806,18.162289676220748
22.88525850396734,-17.568041140156236
24.146651565370764,23.33222856760358
24.292412159859605,20.828394206729435
23.741595500208078,34.184690972409356
25.28767012540091,53.022011549581094
25.43559956330943,42.334075006525794
25.792192266178677,21.758861907856218
26.93900397356616,10.341115342441103
27.651178153207773,66.25157520195569
28.103831014331966,28.99210752454929
27.72109475597662,27.930034134670812
28.488609892476397,28.126733585826347
29.31136035891786,32.282631770435685
30.13601376959133,27.970607590732193
29.911166649921572,21.306236546718026
30.56043684332638,22.3575527247205
30.602611407469347,30.11131235422937
31.060188145246094,22.90881657823962
32.567066931297596,21.87438019114013
33.34143659719998,34.937890012578436
33.12982408493847,29.30516582362564
34.17010815748873,56.73000298622905
34.351672283880596,-5.412874842014581
34.35080695686829,50.72340973570522
35.356577199739135,54.04785508720357
36.44741024303198,5.346556756909742
36.16299150305809,31.022677591852855
37.465738913334135,31.89412592339726
35.87605709619633,14.76338167542901
38.09939346324288,26.432143149379755
38.23447830798843,21.575840626001
38.543963661450476,64.82802031280482
39.24186028776524,53.27703618497716
38.704708005011106,57.77803442992349
40.09116908120687,50.9162500418554
40.88207387369557,23.946297305437128
41.94497717312452,34.077173178927914
41.449407604431016,48.79002602284979
41.80680847493531,23.474891341556127
42.46268931740371,53.15766576998953
43.673781460861086,40.068900488489064
43.88296851965396,38.26065640640999
43.95622542575467,54.62062494880704
44.98025180700893,51.64420147929953
45.274669427940346,39.86017694065415
46.21296571134685,63.60291276181057
45.88012923195579,29.66417931795733
46.56983726840965,55.808871372573606
47.040126827956534,55.93664569748229
47.00693599327062,42.36373940356077
48.38926616868304,53.281261502314806
48.87424622905476,30.10754258327522
49.24878788410012,63.10919317220363
49.63145015190539,46.85791810526055
49.543570910381824,41.70272560259623
50.54344618283842,66.27858457039176
51.08492414877179,40.5197687906304
51.357655335238434,30.230735889785038
52.18066367683031,28.83122607397175
52.96584452388465,62.055993794069245
54.20942460889671,35.002984321452466
53.856133127521446,80.17804585728692
54.40013197928098,23.171190861025146
54.73664638885058,80.18349191320115
54.316996301898214,57.48225830993749
55.7656375346372,54.314940856581316
56.31152214014639,48.13773583801214
58.01554065423259,64.00258236951365
57.19025167841345,56.62573114204073
57.93971839478489,74.4892466250327
58.274101401579536,59.987516131510134
58.20963083043646,60.46415725236462
59.86789381931781,54.41371063610997
60.17496149121776,59.32077713540175
60.69702351120996,65.31405004459086
60.349326373105136,34.69680048325576
62.007929818784625,41.78514848719893
61.10811969473451,72.25708110507523
62.604986335844856,65.16796790776398
63.909298164663774,61.149548119373584
62.82131475200752,63.097823747988414
63.53594661258555,68.74967219301061
64.37143372274483,56.2750385181044
64.57238277595698,52.89781189492229
64.55130145029607,67.48898027676128
65.86342721604622,51.18783555182074
65.80050643459423,71.9242977703113
67.07096706958895,41.53221300602134
66.87697129996852,82.31430585985316
68.61416318240826,75.7031254186039
67.95008189654544,71.79052791125358
68.6831903474248,83.42355510660751
69.75349227702654,94.73560894396519
69.2338140729388,84.44936504821075
70.46548876127191,42.852375291297236
71.50784273392513,52.314188232889606
70.55304230231738,61.1807636368822
71.9516134116782,72.3429791648407
72.49175044235034,80.25663574938719
73.25523304392885,62.36907584662687
72.74835881541522,75.54986028257139
73.2091184271262,61.87837444182636
74.63283007929084,65.46006303441162
75.02286419591307,53.92294774318974
75.50213084728348,61.65363215561992
76.0526210896731,55.77735200542809
76.04189718694944,61.40379839228945
77.00054895913327,92.80517590825086
77.53347091001616,63.29248757753702
77.53227152716772,117.01800249972858
79.32484705456736,86.72461556778069
79.13138882226492,81.90393067768804
78.80133317602179,65.92596647330359
80.22777429175409,90.73242248288896
79.9146692151376,71.28010182157098
81.29806491493655,83.12821213461697
81.98633296538308,120.387601039415
81.4992065795176,80.05830808364786
82.89374836612969,100.13284826041482
83.12096332778985,72.57331695090154
83.82811550713292,83.3032881496785
84.86799448127671,111.43000401580936
84.29941649476238,74.89491062794588
84.54775503339914,111.73448340335307
84.98237846357918,95.59865749541132
85.5217430987233,77.08474146030929
86.39360994931305,95.87972603514586
87.10524935424249,101.69356609864343
87.57553132931325,96.9026807625712
88.3532901169803,64.79991931862347
88.44871200121533,77.5416543638423
89.6714906566691,85.95871112339654
89.31490776428554,88.19840632778484
91.3098333270134,100.61991479027357
90.76509498041516,93.43060999441397
90.52619509113859,70.49602971048708
90.92184018313024,96.6248079482197
92.20103520259646,101.3598213818538
92.350580165126,100.7474368840916
93.32182436764906,109.53353525096838
93.70395549570385,106.21278781393741
93.93343478990272,100.82113597832927
94.04896495001103,92.99647927813132
94.21745075951635,69.30303675677648
95.25412945863985,101.69840274562864
96.40809889464916,99.52341420209582
96.5894589323666,100.66314149029719
96.36205523375958,77.21082659645494
97.57402764885522,81.35817954273128
98.18260843860813,113.97990123860168
98.0505335934572,97.45720628560738
99.07183742734462,109.29434788793398
99.52659179640892,99.95136743836584
99.42851485108469,99.87485694352087
