gt,pred
0.24835707650561634,4.9397761063856045
0.433380412228478,-2.1468432288583914
1.3288693946784869,1.8094732793834036
2.2690526166462237,-0.0423238268789885
1.8929735638946132,-0.27950757326696474
2.395494335595761,0.8496337182525644
3.8046817846381176,4.915350642806682
3.9013053042749464,1.5075621959575596
3.7853633095450863,10.064143937412691
4.793893087119615,0.32085657602209583
4.7934167817344715,3.8590585609276764
5.294773314169645,3.0961180227987706
6.151131889551861,13.386021311320526
5.576023194254015,6.558797076811888
6.172716963140468,11.331939660483641
7.256544677590568,-0.17125718759429098
7.533785444857913,8.869036774204208
8.699837234136831,13.147991212254016
8.59121409289266,9.00263403926978
8.84158684279969,14.168988718126446
10.783075640742183,8.196633390240322
10.439875668852208,17.486612869780107
11.089040484253509,22.58353110234976
10.845414851616889,9.031222049418593
11.788110145275096,9.560597538271237
12.61827536520669,19.885197750795193
12.489829844454677,20.387690573108237
13.755688205152735,11.141388069386394
13.770032413834565,11.669098328355279
14.4270174467114,13.018094402408863
14.774523578307411,8.052271023136026
16.504028539490648,11.910768807069656
16.073653397681284,11.052949563920944
16.05405910838637,12.215071282865726
17.496699591729985,17.32327515479608
16.97751787350695,18.148591536189556
18.19488405880891,25.947386522879295
17.613129762180712,12.621359558486757
18.431384362485456,23.352996354868374
19.696420567683305,18.62647634655576
20.469735802560518,20.222417254298353
20.688699215971866,24.062796676804886
21.04770349699683,15.434093389185339
21.45748835321038,23.369537084130634
21.37129176863538,22.20355280970066
22.253143222435806,24.71539954247655
22.88525850396734,24.33110172350643
24.146651565370764,36.423152264925235
24.292412159859605,21.103712238603027
23.741595500208078,21.08661072519899
25.28767012540091,22.17196749327709
25.43559956330943,22.658213967508157
25.792192266178677,22.60525662964609
26.93900397356616,32.88408662910392
27.651178153207773,34.75369939315705
28.103831014331966,25.250099545584586
27.72109475597662,23.559316890455477
28.488609892476397,30.845687674408417
29.31136035891786,26.550245137513002
30.13601376959133,33.300672858368884
29.911166649921572,30.92578175417807
30.56043684332638,22.981716268340218
30.602611407469347,38.34013741411965
31.060188145246094,40.039576510723705
32.567066931297596,29.503123478875665
33.34143659719998,31.402928797520058
33.12982408493847,34.559151038562995
34.17010815748873,35.842392107423855
34.351672283880596,37.64439364724475
34.35080695686829,44.40182965070004
35.356577199739135,34.471841062268886
36.44741024303198,32.455924020339715
36.16299150305809,29.266395362985453
37.465738913334135,33.81108871362454
35.87605709619633,35.710422231827344
38.09939346324288,47.072182780831824
38.23447830798843,35.646421812807574
38.543963661450476,39.66290341964497
39.24186028776524,39.15974580740148
38.704708005011106,44.646674372251525
40.09116908120687,52.72583121057498
40.88207387369557,38.22773000909397
41.94497717312452,39.49777996053341
41.449407604431016,46.67021198977638
41.80680847493531,45.216265923066864
42.46268931740371,51.69622594608388
43.673781460861086,46.593422387490904
43.88296851965396,42.08650806571866
43.95622542575467,146.90949957921623
44.98025180700893,50.52376970992347
45.274669427940346,49.37708033392717
46.21296571134685,48.749335866883335
45.88012923195579,51.21350267990156
46.56983726840965,52.41631522063801
47.040126827956534,53.95092178314417
47.00693599327062,50.250485431218834
48.38926616868304,47.55367576709877
48.87424622905476,49.607814661221376
49.24878788410012,55.2813327166419
49.63145015190539,45.54677179696921
49.543570910381824,51.38693745474633
50.54344618283842,48.57675212120162
51.08492414877179,51.228648263445876
51.357655335238434,57.749914648274924
52.18066367683031,53.136159016929824
52.96584452388465,53.19802726466539
54.20942460889671,47.41014390399712
53.856133127521446,57.58740095765755
